fpath,KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class,RuleAbstractNouns,RuleAmbiguousRegards,RuleAnaphoricReferences,RuleCaseRepetition,RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac.v,RuleConfirmationExpressions,RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleComparison,RuleFunctionWordRepetition,RuleGPadjective,RuleGPcoordovs,RuleGPdeverbaddr,RuleGPdeverbsubj,RuleGPpatbenperson,RuleGPpatinstr,RuleGPwordorder,RuleIncompleteConjunction,RuleInfVerbDistance,RuleInfVerbDistance.max_distance,RuleInfVerbDistance.max_distance.v,RuleLiteraryStyle,RuleLongSentences,RuleLongSentences.max_length,RuleLongSentences.max_length.v,RuleMultiPartVerbs,RuleMultiPartVerbs.max_distance,RuleMultiPartVerbs.max_distance.v,RulePassive,RulePredAtClauseBeginning,RulePredAtClauseBeginning.max_order,RulePredAtClauseBeginning.max_order.v,RulePredObjDistance,RulePredObjDistance.max_distance,RulePredObjDistance.max_distance.v,RulePredSubjDistance,RulePredSubjDistance.max_distance,RulePredSubjDistance.max_distance.v,RuleRedundantExpressions,RuleReflexivePassWithAnimSubj,RuleRelativisticExpressions,RuleTooFewVerbs,RuleTooFewVerbs.min_verb_frac,RuleTooFewVerbs.min_verb_frac.v,RuleTooLongExpressions,RuleTooManyNegations,RuleTooManyNegations.max_allowable_negations,RuleTooManyNegations.max_allowable_negations.v,RuleTooManyNegations.max_negation_frac,RuleTooManyNegations.max_negation_frac.v,RuleTooManyNominalConstructions,RuleTooManyNominalConstructions.max_allowable_nouns,RuleTooManyNominalConstructions.max_allowable_nouns.v,RuleTooManyNominalConstructions.max_noun_frac,RuleTooManyNominalConstructions.max_noun_frac.v,RuleVerbalNouns,RuleWeakMeaningWords,RuleWrongValencyCase,RuleWrongVerbonominalCase,activity,ari,atl,char_count,cli,entropy,fkgl,fre,gf,hpoint,maentropy,maentropy.v,mamr,mattr,mattr.v,num_hapax,sent_count,smog,syllab_count,ttr,verb_dist,word_count
corpora_selected_txt/ConCo/4-205-97.txt,CzCDC_ConC043926,4-205-97,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,4-205-97.txt,IV. US 205/97,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,7.0,,1.0,459,1.5947712418300655,0.5701313394498355,0.9739028944911298,0.07800184715965558,1.0,2.0,2.0,-1.0,,,,,2.0,,1.0,1.0,,,28.0,3.0357142857142856,1.0739180661556933,16.0,58,45.08620689655172,0.6243490037281758,77,2.9740259740259742,1.4044675245832394,24.0,164,7.640243902439025,1.470254863778917,47.0,4.914893617021277,1.217701119715962,106,5.60377358490566,1.6141938611376587,,1.0,2.0,51,0.1071771838884829,0.49031845713281463,3.0,26.0,1.7692307692307692,0.48773230130017947,0.15945044255589208,0.43125681009996225,149,3.7114093959731544,0.7888438147472717,0.28947123846370837,0.404164767597397,50,4.0,,,0.33940774487471526,22.004126404764193,4.926648096564531,10612.0,9.48514391829155,8.343019827736107,20.68864196522908,23.857844491403313,21.46612877405309,17.0,6.075419940858363,0.0258101275845102,0.08248175182481743,0.7620827250608273,0.0784045109998873,381.0,58.0,17.282342177604786,4191.0,0.3115134633240483,17.39189189189189,2154.0
corpora_selected_txt/ConCo/4-1660-17_1.txt,CzCDC_ConC044821,4-1660-17_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,4-1660-17_1.txt,IV. US 1660/17,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,1.0,,,149,1.563758389261745,0.5428355780755713,0.9744966442953019,0.0760601835948587,,3.0,8.333333333333334,0.48497422611928565,,,,,,,,1.0,,,2.0,3.0,0.9428090415820635,2.0,24,31.875,0.9592496050337302,14,2.857142857142857,0.6418123377772329,,53,6.547169811320755,1.2323456373226194,29.0,1.896551724137931,0.6356210881103074,35,4.514285714285714,1.2077911396921504,,1.0,,21,0.11795307385850513,0.5449951116984952,2.0,12.0,1.25,0.3618136134933163,0.1835296647796648,0.5609133672042491,50,3.5,0.8644007585529537,0.326579258898931,0.39163350161668076,23,2.0,,,0.38235294117647056,16.92686333333333,5.272307692307693,3427.0,10.823846153846153,7.558527460561923,16.602668717948717,32.891235897435905,17.048717948717947,8.0,5.94371741813828,0.029954512186864384,0.07838475499092556,0.7154264972776769,0.08993780418257685,189.0,24.0,14.848354935788365,1346.0,0.46,13.607843137254902,650.0
corpora_selected_txt/ConCo/4-133-03.txt,CzCDC_ConC045508,4-133-03,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,4-133-03.txt,IV. US 133/03,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,46,1.2391304347826086,0.3873976597152427,0.9945652173913043,0.03706191247609436,,,,,,,,,,,,,,,,,,,11,21.272727272727273,0.6880262249366655,5,1.8,0.24845199749997662,3.0,11,8.181818181818182,1.0120386466050704,5.0,8.0,1.2374368670764582,11,4.818181818181818,1.5910035433118623,,,,7,0.09692268799411656,0.32931410839926467,,4.0,1.0,-1.0,0.2523809523809524,0.3817356202639879,10,4.3,0.502980719302584,0.377858684666465,0.34003400787958815,9,,,,0.28,7.756607310215557,4.396907216494846,853.0,6.143814432989695,6.227277793510942,7.889728678537956,74.56153608247423,12.621555763823807,5.0,5.688752085150929,0.010805071402703354,0.12010526315789471,0.6173684210526316,0.037522197416259034,61.0,11.0,12.079253325248374,321.0,0.5103092783505154,25.0,194.0
corpora_selected_txt/ConCo/3-432-05.txt,CzCDC_ConC048957,3-432-05,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,3-432-05.txt,III. US 432/05,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,8.0,,2.0,442,1.6787330316742082,0.6099561747678883,0.9664494002729297,0.08821883941129419,,12.0,5.5,1.100508727386268,,,,,,,,,,,18.0,1.9444444444444444,1.020557011952717,24.0,49,48.204081632653065,0.6360897758420777,83,3.289156626506024,1.0612173876347701,33.0,182,5.802197802197802,1.1559982490474543,54.0,3.685185185185185,1.078781685868005,103,4.019417475728155,1.269543709698039,,1.0,,46,0.10243379364085319,0.4529202708821557,4.0,24.0,1.9166666666666667,0.6138051817828921,0.14611304414653273,0.593061063290806,158,3.4873417721518987,0.8694813031165632,0.29668203624964673,0.3739908585346654,85,7.0,,,0.3273942093541203,24.987408305553288,5.0791832669322705,10199.0,10.274252988047808,8.229259074213676,23.39615817342873,12.601714082445724,23.20458573867794,17.0,5.9856040345952515,0.030397509214297777,0.08148768988999477,0.7216134101623887,0.08902578298727544,296.0,49.0,18.221557056423915,4063.0,0.29780876494023906,15.91095890410959,2008.0
corpora_selected_txt/ConCo/3-376-98.txt,CzCDC_ConC049636,3-376-98,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,3-376-98.txt,III. US 376/98,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,53,1.2075471698113207,0.37595031829607894,0.9952830188679245,0.03450289047052379,,,,,,,,,,,,,,,1.0,19.0,,1.0,13,21.53846153846154,0.6313874286315919,7,2.4285714285714284,1.2088676581802629,4.0,12,4.75,1.0701885114373968,5.0,6.0,0.8579691784155834,13,2.3846153846153846,1.4780742315333815,,,,8,0.08760623548153834,0.2608784066081928,,3.0,1.3333333333333333,0.4330127018922193,0.25396825396825395,0.3903123748998999,13,3.769230769230769,0.5432176185390271,0.34758209626630676,0.38051874976487365,6,,,,0.25,8.33003238866397,4.5701754385964914,1042.0,6.949122807017547,6.4322207447270205,8.629635964912278,69.34113090418354,13.682051282051283,6.0,5.819951813378163,0.03372187516086792,0.1101550387596899,0.6631782945736434,0.10272042333130248,75.0,13.0,12.896187039172386,397.0,0.5131578947368421,26.142857142857142,228.0
corpora_selected_txt/ConCo/3-332-06.txt,CzCDC_ConC050288,3-332-06,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,3-332-06.txt,III. US 332/06,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,2.0,143,1.5384615384615385,0.7060353500306894,0.9701298701298702,0.08434172628228402,,,,,,,,,,,,,,,3.0,1.3333333333333333,0.4330127018922193,2.0,19,43.78947368421053,1.4180650475939942,45,29.644444444444446,0.9998631204341352,11.0,42,11.428571428571429,2.0340639514372665,20.0,12.8,2.8801709076436492,28,6.428571428571429,1.5661368511366875,1.0,,,15,0.09658144438312241,0.47868077262242187,4.0,9.0,1.5555555555555556,0.4670248868079293,0.17805034471701137,0.4016357935209672,42,3.9761904761904763,0.7666370576059406,0.3034215239756667,0.3106761503600935,26,,,,0.2982456140350877,20.389247746012174,4.691068814055637,3204.0,8.352415812591504,7.403144774494372,18.94763304307621,33.486783308931194,20.352593049240966,11.0,5.84168437786331,0.030732659100921676,0.08537671232876709,0.6708732876712329,0.09823786359309926,161.0,19.0,16.365449353599214,1245.0,0.4084919472913616,22.424242424242426,683.0
corpora_selected_txt/ConCo/3-2882-17_1.txt,CzCDC_ConC051090,3-2882-17_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,3-2882-17_1.txt,III. US 2882/17,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,1.0,137,1.489051094890511,0.587928841742528,0.975634341327772,0.07507893075060569,,3.0,9.0,0.3333333333333333,,,,,2.0,,,,,,3.0,1.6666666666666667,0.3464101615137755,2.0,26,27.192307692307693,0.6177359002745683,13,2.6153846153846154,0.6537091403203785,7.0,41,6.829268292682927,0.9734485301320899,19.0,4.631578947368421,1.4788162099869306,30,5.966666666666667,1.249143987554726,,,,20,0.0937132081127309,0.4396190495955237,4.0,6.0,1.0,-1.0,0.17268518518518516,0.5044291317942731,40,3.775,0.6584711246626946,0.31559586034170434,0.34042382114682895,27,,,,0.30434782608695654,12.981673373796013,4.998284734133791,2914.0,9.316466552315608,6.9156472566137825,13.407675814751283,45.936857237102515,16.722232484496637,10.0,5.707320336751534,0.030667668591864993,0.13276859504132232,0.6289876033057851,0.09393201511797858,108.0,26.0,15.038708451227034,1158.0,0.34991423670668953,18.794117647058822,583.0
corpora_selected_txt/ConCo/3-157-12_1.txt,CzCDC_ConC053720,3-157-12_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,3-157-12_1.txt,III. US 157/12,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,5.0,2.0,2.0,356,1.6432584269662922,0.6343096164739186,0.9701772946154968,0.08151742809392322,,7.0,3.5714285714285716,0.4531372124791047,,,,,,,,,1.0,,8.0,2.75,1.178316490619611,9.0,47,40.148936170212764,0.9558195579198779,47,5.319148936170213,1.5369010038555424,17.0,107,8.214953271028037,1.5562946618071878,35.0,5.114285714285714,1.6991605079772367,81,6.074074074074074,1.9968937340450572,,3.0,,40,0.09509559362750705,0.4118831662753296,6.0,23.0,1.608695652173913,0.4865547317679454,0.18528612882159792,0.6494326286361967,97,4.556701030927835,0.9773278301181546,0.30902141302256364,0.32412346178381585,52,2.0,,,0.2826086956521739,20.217230680259306,5.037926675094817,7970.0,9.928571428571429,8.054888741608076,19.520305524921312,25.31357454878018,20.240062404174626,14.0,5.9339626951824815,0.02303872843099654,0.06455832771409298,0.7032973701955496,0.07698933858874399,254.0,47.0,16.77064009524631,3189.0,0.3166877370417193,20.455555555555556,1582.0
corpora_selected_txt/ConCo/2-553-99.txt,CzCDC_ConC056606,2-553-99,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-553-99.txt,II. US 553/99,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,65,1.4923076923076923,0.5444339804034658,0.9789743589743589,0.06864670955252436,,5.0,6.0,0.35355339059327373,,,,,,,,,,,1.0,8.0,,1.0,12,27.833333333333332,0.8295127650490489,5,2.6,0.9653769536931641,3.0,14,7.571428571428571,1.168429353652157,9.0,1.8888888888888888,0.7692174606248248,15,4.866666666666666,1.801178250581565,,1.0,,8,0.07640834234071939,0.498807784769658,,5.0,1.0,-1.0,0.17175324675324674,0.5499739663829456,15,4.933333333333334,0.6198985688204054,0.3612050912050912,0.3272143500197181,18,,,,0.25,13.579365757575758,5.076363636363636,1396.0,9.71090909090909,6.315804135108127,13.059026666666664,49.23273333333334,16.148484848484852,6.0,5.670438487842042,0.021563868137823326,0.08204545454545453,0.6172727272727273,0.08648078282154223,52.0,12.0,14.554592549557764,528.0,0.4036363636363636,23.272727272727273,275.0
corpora_selected_txt/ConCo/2-2825-08_1.txt,CzCDC_ConC059869,2-2825-08_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-2825-08_1.txt,II. US 2825/08,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,71,1.295774647887324,0.37794661037196164,0.9964788732394366,0.029774380823944728,,,,,,,,,,,,,,,1.0,21.0,,1.0,12,28.333333333333332,0.7257108109908885,10,4.3,1.1395612505518908,6.0,21,6.571428571428571,1.444106725420437,6.0,5.166666666666667,1.292095556109774,14,2.9285714285714284,1.4638836021552222,,,,9,0.09498193494309672,0.40627972632816434,,6.0,1.1666666666666667,0.34992710611188255,0.17077922077922078,0.5494725615244602,19,3.263157894736842,0.6029660376408207,0.29240157760872554,0.2833216902657232,13,1.0,,,0.29411764705882354,12.973154761904766,4.839285714285714,1355.0,8.61892857142857,6.6762536664966605,13.027797619047615,50.22380952380955,15.476190476190476,6.0,5.816601777868612,0.01829662811099877,0.11121546961325968,0.6707182320441989,0.05484893349227064,106.0,12.0,13.943154165760404,530.0,0.5285714285714286,18.857142857142858,280.0
corpora_selected_txt/ConCo/2-2435-08_1.txt,CzCDC_ConC060645,2-2435-08_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-2435-08_1.txt,II. US 2435/08,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,4.0,,2.0,253,1.592885375494071,0.621616803540019,0.977046866177301,0.07320295625393212,,1.0,2.0,,,,,,,1.0,,,,1.0,11.0,4.454545454545454,1.0450892682010253,5.0,41,27.73170731707317,0.8637443167993695,38,3.0789473684210527,1.1924606477034665,15.0,77,4.9480519480519485,1.0853220904683578,20.0,4.9,1.067444385001146,51,2.6862745098039214,0.8730024655851113,,2.0,,30,0.1141720369079174,0.495080459903894,3.0,15.0,1.4666666666666666,0.35208939510976517,0.15454368616133324,0.5552102251537491,66,4.409090909090909,0.8172478684591011,0.3309013010706945,0.3078594058916501,57,2.0,,,0.2968036529680365,15.511146782250954,5.366465863453815,5345.0,11.14508032128514,7.824204542960636,16.137397933196198,30.845144186502125,17.026310118522872,12.0,5.997354139525381,0.02736979144689182,0.08743589743589741,0.7293979933110368,0.08999855678550622,227.0,41.0,15.165280761232907,2170.0,0.39759036144578314,16.328125,996.0
corpora_selected_txt/ConCo/2-227-97.txt,CzCDC_ConC060971,2-227-97,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-227-97.txt,II. US 227/97,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,6.0,,1.0,464,1.540948275862069,0.6335049522431618,0.9775047270736925,0.07250168171366853,,7.0,8.285714285714286,0.6817070736647682,,,,,1.0,1.0,1.0,,2.0,,21.0,2.4285714285714284,1.4533102650995071,12.0,72,32.986111111111114,0.9994112206845186,94,2.6702127659574466,1.1835000738892236,31.0,185,4.345945945945946,1.247900684948309,80.0,2.75,1.1892745219174832,117,3.3846153846153846,1.7912434247065847,,1.0,,67,0.12526257427810356,0.4190718324904038,4.0,34.0,1.3235294117647058,0.404131302906341,0.1858851441959027,0.6408570892202083,170,3.5588235294117645,0.9036701713202101,0.3387386082797754,0.37861222881913853,100,6.0,2.0,,0.38929440389294406,17.22059123718482,5.220947630922693,10468.0,10.61142144638404,8.250750244768883,17.282798448323632,29.68790080354671,18.041632031033526,18.0,6.040795166106011,0.021909688118085947,0.0878698845750262,0.748105981112277,0.06702297602410602,360.0,72.0,15.652340960975984,4214.0,0.3167082294264339,14.628930817610064,2005.0
corpora_selected_txt/ConCo/2-1225-14_1.txt,CzCDC_ConC063175,2-1225-14_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-1225-14_1.txt,II. US 1225/14,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,1.0,,,62,1.6935483870967742,0.5913342711317024,0.976036866359447,0.07604279468992683,,,,,,,,,,,,,,,4.0,11.5,1.6536987623879318,2.0,12,27.333333333333332,0.7798986135294859,11,3.272727272727273,0.8865420408099419,1.0,21,3.9047619047619047,0.5546434776227721,6.0,8.5,1.6040605913190553,12,3.25,0.8310799729647876,,1.0,1.0,9,0.10510643301583895,0.39933688716300236,,5.0,1.4,0.3912303982179758,0.17619047619047618,0.5198752449100364,18,3.6666666666666665,0.8923594001180778,0.29181081264414593,0.33677091418532185,18,2.0,,,0.296875,15.383499999999998,5.468085106382978,1542.0,11.582978723404254,6.825855643914379,16.26289716312057,28.509737588652484,19.045390070921986,6.0,5.934143167360648,0.02627385444180774,0.1019672131147541,0.71224043715847,0.07678728749408031,107.0,12.0,16.728156217252725,631.0,0.549645390070922,13.777777777777779,282.0
corpora_selected_txt/ConCo/1-546-2000.txt,CzCDC_ConC065673,1-546-2000,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-546-2000.txt,I. US 546/2000,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,5.0,,,113,1.6814159292035398,0.5578304509706109,0.9707964601769912,0.08077095981854002,,5.0,3.2,0.6774838558962124,,,,,,,,,1.0,,6.0,1.0,-1.0,3.0,16,40.4375,1.174100035609534,20,5.55,0.9288688623851061,2.0,34,6.235294117647059,1.017429579999171,18.0,11.333333333333334,2.624471101961603,20,7.8,1.2209459533793432,,,,11,0.09648006477088965,0.6710672030149316,1.0,7.0,1.2857142857142858,0.37951669503554064,0.18253968253968253,0.5546674270510031,30,4.0,0.8013996377029035,0.27685160657686875,0.4190548407251352,22,,,,0.27350427350427353,22.059977283001807,5.3851717902350815,2978.0,11.582820976491865,7.467788060109768,21.13369891500904,16.01608408679928,20.913607594936707,8.0,5.981687735706158,0.02809110333084837,0.08240088105726873,0.7262775330396476,0.09270585678799044,159.0,16.0,17.267425705330172,1184.0,0.46835443037974683,18.322580645161292,553.0
corpora_selected_txt/ConCo/1-417-13_1.txt,CzCDC_ConC066778,1-417-13_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-417-13_1.txt,I. US 417/13,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,4.0,,,383,1.751958224543081,0.8441141360767128,0.9658029683238035,0.08751882580187215,,8.0,7.125,0.9590847034125415,,,,1.0,,,,1.0,,,12.0,1.5833333333333333,0.629182054670919,9.0,75,25.333333333333332,0.9350941466574232,66,3.0303030303030303,1.3783267447831866,27.0,144,5.854166666666667,1.1829425681832937,44.0,4.386363636363637,1.7502554788569713,90,4.133333333333334,1.710050086925249,,1.0,,56,0.11737781331808593,0.4390382212142394,7.0,30.0,1.6333333333333333,0.5205840659788863,0.17805775388643202,0.6700104325934704,134,3.470149253731343,0.9192549939896555,0.31607380065805607,0.3238554936403196,60,3.0,,,0.29219143576826195,14.63060294498382,5.525485436893204,9106.0,11.768203883495145,8.210798831061167,15.848393042071194,28.47951870550162,17.697100323624596,13.0,6.004935938520197,0.019294466246493367,0.08513879922530665,0.7336346029696579,0.05738286462464375,347.0,75.0,15.766197499030383,3756.0,0.3580097087378641,15.88695652173913,1648.0
corpora_selected_txt/ConCo/1-313-08_1.txt,CzCDC_ConC068425,1-313-08_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-313-08_1.txt,I. US 313/08,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,70,1.4285714285714286,0.5135836017067026,0.9852040816326529,0.06156050446490623,,,,,,,,,,,,,,,,,,1.0,14,24.0,0.7505339979316606,7,7.285714285714286,1.864704851446077,4.0,18,7.444444444444445,1.0407296529491676,8.0,3.5,1.6090125179124102,14,8.5,1.4800599948993498,,1.0,,9,0.08690564388238806,0.3074757625310719,,4.0,1.0,-1.0,0.1893939393939394,0.5406169315390211,15,4.4,0.6122519255232814,0.33956813556813553,0.3938115139229666,10,1.0,,,0.23529411764705882,10.75574828676858,4.918819188191882,1333.0,8.740959409594092,6.477330174297011,11.096186610437531,55.94601950448076,13.79451765946231,7.0,5.674807977591346,0.031160091688105483,0.12505813953488376,0.6423837209302325,0.08950671546325122,87.0,14.0,12.905362322585251,517.0,0.4907749077490775,23.818181818181817,271.0
corpora_selected_txt/ConCo/1-2909-11_1.txt,CzCDC_ConC068855,1-2909-11_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-2909-11_1.txt,I. US 2909/11,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,4.0,,2.0,657,1.6057838660578387,0.5654818714298586,0.9699234133024088,0.08325440933245602,,18.0,4.611111111111111,0.649065039258501,,,,,1.0,,,2.0,1.0,,16.0,2.125,0.9392136395245618,7.0,84,39.04761904761905,0.7843435513797685,120,3.625,1.5695266493489741,33.0,239,6.2426778242677825,1.7163748376894021,64.0,4.5625,1.5482847957361303,164,4.024390243902439,1.8562181167064993,,3.0,1.0,77,0.113838922548594,0.478909545148222,13.0,49.0,1.5918367346938775,0.6003436994988304,0.1478638990082904,0.5016809049863392,214,3.6542056074766354,0.9616765858790727,0.32006525793996055,0.33635239199912176,77,3.0,,,0.2777777777777778,19.920486186272967,5.1791099668995955,14082.0,10.558256712026479,8.106662207622454,19.26249137463003,24.65774789400868,19.567699959719086,21.0,5.905254656404983,0.022431518697272133,0.10122900763358778,0.6981679389312977,0.06769983732045229,324.0,84.0,16.351538315227643,5604.0,0.24420742920191246,18.82758620689655,2719.0
corpora_selected_txt/ConCo/1-167-17_1.txt,CzCDC_ConC071515,1-167-17_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-167-17_1.txt,I. US 167/17,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,3.0,,,275,1.6690909090909092,0.8181016502321263,0.9686320346320347,0.08413164677776878,,13.0,10.76923076923077,1.2131717579492667,,,,,,1.0,,,,,10.0,2.1,0.5240499688641008,3.0,40,34.55,0.9385413462497166,28,2.392857142857143,1.4357465368061577,8.0,79,5.949367088607595,1.069822076000236,41.0,2.292682926829268,0.8682082985178216,56,4.392857142857143,1.5271809881972984,,2.0,,30,0.09765484809536858,0.47970948944406505,2.0,14.0,1.2857142857142858,0.3646278462854964,0.13939664545254607,0.5996872861760496,74,4.72972972972973,0.8254118853895634,0.32618547971311573,0.32035875526211205,46,5.0,,,0.28793774319066145,18.59410675675676,5.293918918918919,6268.0,11.015202702702704,7.95372100285881,18.545471283783783,24.36599594594597,19.745405405405407,12.0,5.946264783381697,0.030629796332260345,0.07783410138248847,0.7133179723502304,0.08000960980152737,264.0,40.0,16.946389875369917,2534.0,0.38344594594594594,17.945205479452056,1184.0
